id,text,label,source
3bd630dae09eaaa8,"( ADP News ) - Jan 22 , 2009 - Finnish mobile phones maker Nokia Oyj ( OMX : NOK1V ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 bn ) for 2008 from EUR 8 billion for 2007 .",0,financial_phrasebank
c42f7bd3482086d9,"ADPnews - Feb 5 , 2010 - Finnish real estate investor Sponda Oyj HEL : SDA1V said today that it slipped to a net loss of EUR 81.5 million USD 11.8 m in 2009 from a profit of EUR 29.3 million in 2008 .",0,financial_phrasebank
07fbb826a6bdbf44,"`` We have come out with a decision which is based on our preliminary economic , operational and environmental findings , '' Karvinen said .",1,financial_phrasebank
ec6261d0780b737d,"As a financial hub and a world leader, I think it's important for the U.S. to embrace that.",1,aiera
9a0038ec870a6db0,"The company expects its net sales for the whole of 2007 to be EUR 950mn-1 ,000 mn .",1,financial_phrasebank
97fdadaec9a77888,"However, retention has continued to decline, indicating that we really need to improve other areas of our business, starting with product quality. And then once we saw this reduction in retention and increasing cost of acquiring new customers, we adjusted our user acquisition strategy, right?",0,aiera
80711deee36dfa63,"The utility will also provide services related to electricity management , such as hedging trades and risk management and reporting .",1,financial_phrasebank
a928d7631e3604c6,"Operating profit totaled EUR 9.4 mn , down from EUR 11.7 mn in 2004 .",0,financial_phrasebank
eba9aa7cc2831555,"HELSINKI ( Thomson Financial ) - Kone said it has won four orders in Saudi Arabia , United Arab Emirates and Qatar worth 40 mln eur .",2,financial_phrasebank
5f20dd6c09c54af7,"We believe, to fulfill that mission, we have to have as deep global and broad global reach as possible.",1,aiera
82b40a4fe6316158,"Raute , headquartered in Nastola , Finland , is a technology company serving the wood products industry worldwide .",1,financial_phrasebank
623a1e17726c47cd,ND = Not disclosed .,1,financial_phrasebank
fd2ac9c9c917ddf1,Three other important trends I want to call out.,1,aiera
431fb2a6ce9de19d,And I'm a little bit less concerned about what's the recent rally or whatever.,1,aiera
8dd87f26c662153e,"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier .",2,financial_phrasebank
a4b77249fe25f8f8,Bovine slaughtering and cutting at the Kuopio facility will be transferred to the Kauhajoki slaughterhouse .,1,financial_phrasebank
8b3be91faca0f43d,Export declined by 6 percent to 16.4 million liters .,0,financial_phrasebank
11193cee104707ab,"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",2,financial_phrasebank
8784341dd5b120b9,"The second variant offers complete final finishing of any selected apartment with foreign high quality materials ( Finland , Denmark , Germany , France ) .",1,financial_phrasebank
6aee9b6635bd87c9,Stora Enso 's third-quarter pre-tax profit doubled to EUR 197mn .,2,financial_phrasebank
d2470ab17a872866,No changes in media activity were seen in October compared with September .,1,financial_phrasebank
2a98d69d337fc968,"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",2,financial_phrasebank
0da2d1b5e8d864cd,"These events also helped attract new customers and Prime members. Throughout the quarter, customers saved nearly $10 billion across millions of deals and coupons, almost 70% more than last year. In addition to offering great deals, we continue to improve delivery speeds. In 2023, Amazon delivered to Prime members at the fastest speeds ever with more than 7 billion items arriving same or next day, including more than 4 billion in the U.S. and more than 2 billion in Europe. In the U.S., this result is the combination of 2 things. One is the benefit of regionalization, where we rearchitected the network to store items closer to customers. The other is the expansion of same-day facilities where in the U.S. in the fourth quarter, we increased the number of items delivered the same day overnight by more than 65% year-over-year.",2,aiera
8c619611d8590cbe,The company continued the development of a fully human antibody in its VAP-1 antibody program .,1,financial_phrasebank
8f9f62366bde69a2,"Operating result for the 12-month period decreased from the profit of EUR0 .4 m while turnover decreased from EUR5 .6 m , as compared to 2004 .",0,financial_phrasebank
d8152ab1bb01b209,The output of the contracts totals 72 MWe .,1,financial_phrasebank
2a0a5c377de16e15,`` The issues identified by Stonesoft affect a range of content inspection technology .,1,financial_phrasebank
44fda6f6404bb8b6,Financial details were n't disclosed .,1,financial_phrasebank
8358a0e76723bb51,"SDM offers general rental equipment , aluminium scaffolding , power generator and hoists to customers in the construction sector .",1,financial_phrasebank
63be6576b6634b38,"It will be operated by Nokia , and supported by its Nokia NetAct network and service management system .",1,financial_phrasebank
45170f4a5e68eec9,"It's Shweta, but I wonder if my question needs to be answered first before I jump in.",1,aiera
85ca1d8876f1617e,How should we think about compression in transaction fees driven by competition?,0,aiera
e9a69930f5c98894,"The firm is headquartered in Vantaa , southern Finland and has 16 employees .",1,financial_phrasebank
c869bdcc0697bd76,"Construction work on the Helsinki Music Centre is to start this autumn , with the total cost of the project estimated at 140 million euros .",1,financial_phrasebank
5e5c27bc25815019,Operating profit increased to EUR 14.0 mn from EUR 4.9 mn in the corresponding period in 2005 .,2,financial_phrasebank
60ecf73806dbb9d2,"Honkarakenne also decided yesterday to sell 88,500 of its B-series shares to key staff members for EUR 2.90 per share .",1,financial_phrasebank
3a24ccc8be634b84,Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,2,financial_phrasebank
8552abddd782daae,"In food trade , sales amounted to EUR320 .1 m , a decline of 1.1 % .",0,financial_phrasebank
5a1d0ed893ce69d8,No planned closing date was provided .,1,financial_phrasebank
add8e04ac559e5fc,Finnish food industry company L+nnen Tehtaat is planning changes to its fish product business .,1,financial_phrasebank
c6c80a374943c21a,"Operating profit totalled EUR 7.0 mn , up from a loss of EUR 4.0 mn in the second quarter of 2009 .",2,financial_phrasebank
921c3e6d9ab51534,"And to add on, Owen Lau from Oppenheimer asked about how the digital asset policy proposal has been received by regulators.",1,aiera
d428981b0bf36e5e,`` We know there are some of our own people out there . '',1,financial_phrasebank
cd5f24ecb954a4a4,"Tekla provides 3D software for building and infrastructure engineering , with a focus on building information modelling of steel and concrete structures from design to construction .",1,financial_phrasebank
a586131bdcfa0a12,"Based on the 2005 calendar year the combined company had EUR15 .8 bn in pro forma annual revenues and is expected to start operations with 60,000 employees .",1,financial_phrasebank
57086bb4f78a9b98,"The Group owns and operates a fleet of more than 800dwt , while container capacity is 17,000 TEUs , and manages a diversified fleet of its own railway rolling stock of over 17,000 units .",1,financial_phrasebank
79f3d731796e4c43,This concludes the formal part of the meeting and the meeting is adjourned. Thank you everyone.,1,aiera
cbe3799fd6d0fca4,Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,2,financial_phrasebank
7fbcaf46b4fb1800,"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .",0,financial_phrasebank
66784d68e8a76d3b,"On the expense side, our updated outlook reflects our strengthening view of Q4, including transaction expenses in the mid-teens as a percent of our revenue.",2,aiera
0f388419628beed5,The government has instead proposed an exchange of the state 's stake in LMT to TeliaSonera 's stake in Lattelecom .,1,financial_phrasebank
19c4a71e262c9f1c,"It operates under three distinct brands : United Supermarkets , Market Street and United Supermercado .",1,financial_phrasebank
7fa89876982d5404,"The contract includes software licences , application maintenance and training .",1,financial_phrasebank
4ecb76e7fdc2cda2,COMPTEL CORPORATION Sami Ervio President and CEO Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively .,1,financial_phrasebank
10aa6266ecdb0e37,"The company offers payroll services , including payroll processing , payroll tax administration , and employee pay services , including direct deposit , check signing , and Readychex .",1,financial_phrasebank
7bc2d9fcdabbd875,"Founded in 2000 , BioView automates laboratory tests , especially diagnostic tests for cancer .",1,financial_phrasebank
80d6f2bf6f0ebbf3,Capital base and capital adequacy measurement is based on approaches under Basel II .,1,financial_phrasebank
79a4b602ef59b8ec,"Operating profit was EUR 9.8 mn , compared to a loss of EUR 12.7 mn in the corresponding period in 2009 .",2,financial_phrasebank
824d5d0e3e34bd0a,Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,2,financial_phrasebank
e8b2b1d2298ae44c,Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,2,financial_phrasebank
577efdfb32e89868,We will file this oath with the records of the meeting.,1,aiera
5989b4b57350d0de,"So this includes everything from OpenSea, which we invested in their seed round in 2018 because we thought NFTs was going to be interesting; TaxBit and CoinTracker because taxes are so important in crypto; BlockFi for lending; Uniswap for decentralized exchanges; and then CoinSwitch because we think India and international are such important themes.",1,aiera
ee86348cff254777,"Alma Media 's operating profit amounted to EUR 11.9 mn , down from EUR 15.0 mn a year earlier .",0,financial_phrasebank
11b243a0c155a91b,"Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its slipped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a profit of EUR 845,000 in the corresponding period a year earlier .",0,financial_phrasebank
d3d4e404d7d3d909,"Before we open up the call for your questions, I want to reiterate that these results are not reflective of what we believe this company can achieve. We clearly have work to do to turn our performance around, but we have identified opportunities for improvement in the way we operate.",1,aiera
5959bcfeb4e08d7e,"Thus the group 's balance sheet will have about EUR25 .8 m in goodwill for 2010 , the company added .",1,financial_phrasebank
585acb5ca92d0833,"Our comments and responses to your questions reflect management's views as of today, February 1, 2024, only, and will include forward-looking statements. Actual results may differ materially. Additional information about factors that could potentially impact our financial results is included in today's press release and our filings with the SEC, including our most recent annual report on Form 10-K and subsequent filings.",1,aiera
a3b729f5ceabc3d2,"Due to the rapid decrease in net sales , personnel reductions have been carried out on a wider scale than initially expected .",0,financial_phrasebank
08ea5a48ab2e835d,Finnish Stockmann Group 's mail order unit Hobby Hall has launched a trial marketing campaign in Russia .,1,financial_phrasebank
1165d6454a212724,"Iso Omena is based in the Matinkyla district of the southern part of the city of Espoo , southern Finland .",1,financial_phrasebank
9ba13d695215e7e1,Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .,0,financial_phrasebank
54397179e96f7d2a,It's the first kind of foothold in a country.,1,aiera
6972bef6a86bea59,Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,2,financial_phrasebank
3bef321909a05190,"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .",0,financial_phrasebank
848ed037d3ca120c,"Qualcomm estimated a first-quarter profit between 46 and 50 cents a share , excluding certain items , below the analyst estimate of 61 cents a share .",0,financial_phrasebank
3bb7b7726381762d,"As we turn the calendar to 2024, we are excited to continue upon the great work the teams have been able to deliver in 2023. We remain focused on streamlining and prioritizing projects in an effective way that reduces costs and also allows us to continue innovating and inventing for customers.",2,aiera
3ab1e686d4400086,"The OMX Helsinki index was down 0.34 pct at 8,256.02 on turnover of 813.191 mln eur .",0,financial_phrasebank
569bb495cab52d75,After 1 April 2007 Cencorp will not have any own employees in the territory .,1,financial_phrasebank
db04b5c743e96b5a,"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",2,financial_phrasebank
47b414d5ba59a52b,"The company 's plant in Russia will continue to make tyres for its near markets , while the plant in Nokia in Finland will manufacture tyres for other markets .",1,financial_phrasebank
c66fc800b186bb0b,Scanfil has also issued a profit warning .,0,financial_phrasebank
be40e5179de3c3dd,"The Costanza light , with an aluminum base and washable shade , comes in white , pistachio , orange , blue and red .",1,financial_phrasebank
18d8397d3aa50a69,Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,0,financial_phrasebank
806a219a34a8f6c4,So regulation and our policy efforts are certainly top of mind for us as well.,1,aiera
678a631c870bb870,"Following the registration , the number of issued and outstanding shares of Basware is 12,890,829 .",1,financial_phrasebank
b322111fe3386011,Operating profit fell from EUR 7.9 mn in the second quarter of 2005 to EUR 5.1 mn in the second quarter of 2006 .,0,financial_phrasebank
b6df80654138c151,"An of the invention , released by the Patent Office , said : `` A non-coherent search matrix is formed of said correlation function matrix .",1,financial_phrasebank
9e4182d6519af959,"Finnish printed circuit boards ( PCBs ) maker Aspocomp Group Oyj said on December 4 , 2006 it named Henry Gilchrist senior vice president of the group 's Asian operations , as of January 8 , 2007 .",1,financial_phrasebank
0916cdf2ffab0c61,"At this time, we will not be providing our usual quarterly revenue outlook as we are focused squarely on execution and efficient expense management. To provide some context, quarter-to-date total revenue through July 2021 was down approximately 40% compared with the prior quarter, while Marketplace revenue was down approximately 55% compared to the same period. With the pullback in digital ad spending, we expect third quarter revenue to decline further. As a result, we expect third quarter adjusted EBITDA loss in the range of $70 million to $65 million.",0,aiera
01dcde4ffda66b29,"EBITDA for the year 2009 improved to EUR484m , as compared with EUR472m in 2008 .",2,financial_phrasebank
ec289e08d3b98305,"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",2,financial_phrasebank
f96ac69dd6c17684,"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",2,financial_phrasebank
fa9d096414782373,It 's not .,1,financial_phrasebank
92125610c59bb162,And I think that's something that Coinbase can bring to the table here.,1,aiera
7bde9b8203bf2e4e,In 2007 Etteplan reported a turnover of EUR125 .2 m.,1,financial_phrasebank
dbdd2c01d6b379dc,"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) .",1,financial_phrasebank
66ab69b4733b98cc,"First, we will answer the most up-voted questions determined by a number of shares and may group questions together that touch on the same themes.",1,aiera
de54e54cfefc3018,"On the following workday customers can check from their home computers how their purchases are divided between different ingredient groups , how much energy various products contain and what is the nutritional content of all purchases .",1,financial_phrasebank
bd3ff60dcb16ffdb,"`` UPM 's deliveries increased during the third quarter by 4 percent , and the efficiency of operations improved , '' Chief Executive Jussi Pesonen said .",2,financial_phrasebank
73e3be88cd8030cf,"You can find additional disclosures regarding adjusted EBITDA, including a reconciliation to net income as a comparable GAAP measure, in our shareholder letter and current report on Form 8-K, which are posted on our IR website.",1,aiera
1f357b87011e3069,"Tecnomen 's solution can be used for prepaid and post-paid billing , for charging and rating of voice and video calls , data traffic and any kind of content services in both mobile and fixed networks .",1,financial_phrasebank
a71dda4c9497a6ad,"The segments through which the company operates are Frozen Food business , Seafoods , Vegetable Oil business , Grain Trading and Other business operations .",1,financial_phrasebank
6c3cf106f2b9ad3f,We're now seeing that in the numbers.,1,aiera
27ed1f2c04e1c442,Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,2,financial_phrasebank
1d33701c7ddc3b44,"Target company : Tieto Corporation , Business Identity Code : 0101138-5 Date of change in holding : 22 January 2010 Portion of the shares and votes : The current group holding of OP-Pohjola Group Central Cooperative ( OPK ) is 2982 587 shares , which represents 4.14 % of the shares and voting rights .",1,financial_phrasebank
3c586ff269f6c5b7,"And then finally, we also do care about ROI, and we think that we'll be showing strong returns in coming quarters around that, but that's kind of a secondary goal for us.",1,aiera
162bf2092650193e,TELE2 Affarsvarlden gave a `` buy '' recommendation on mobile operator Tele2 AB and a share price target of 142 crowns ( $ 23.54 - 15.19 euro ) .,2,financial_phrasebank
9dd042f9bc6aa523,4 ) Complete name of the shareholder : Otto Henrik Bernhard Nyberg 5 ) Further information : The amount of shares now transferred corresponds to 5.68 % of the total number of shares in Aspo Plc. .,1,financial_phrasebank
c25af0d47b4320ae,The solution will be installed in the USA to support the North American operations of the customer .,1,financial_phrasebank
272323a7730bdf58,"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",2,financial_phrasebank
174b78230b62e465,No financial details were revealed .,1,financial_phrasebank
4328a52861653e07,"Retail chain Suomen L+hikauppa was given the index 5.8 , airline SAS 5.8 , TeliaSonera 's broadband 6.1 , German retail chain Lidl 6.1 , Tele Finland 's mobile subscriptions 6.1 , Tallink shipping line 6.3 , and power company Helsinki Energy 6.3 .",1,financial_phrasebank
dcb26e1781233745,The reductions will be concluded by autumn 2010 .,1,financial_phrasebank
481f9b72399c774f,Competition authorities will have to approve the deal before it can be finalized .,1,financial_phrasebank
1c0c167e4a5081df,"We'd like to make Coinbase NFT a little bit more like Instagram as opposed to, say, an auction like eBay or something like that.",1,aiera
f3e4adbdf7263c94,"And so if you think about how the traditional financial services regulatory environment grew up around the need for financial intermediaries, banks, broker-dealers, to really facilitate the regulations and to maybe interface between regs and the customers, the technology can provide some of those services directly in crypto.",1,aiera
401347d5f4de5b38,Ruukki forecast a 15-20 % annual sales growth and a positive pretax result for 2010 .,2,financial_phrasebank
0651c358203646c6,"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",0,financial_phrasebank
a870bc8e4a4e6757,I mean you have to get fiat dollars into crypto somehow.,1,aiera
a3896a8a6f71d128,"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .",0,financial_phrasebank
01eca01cbd1a7a24,"So I think we're not going to discontinue these initiatives. There aren't that many resources put on it as is. We have 60,000 store partners or so in over 50 countries. We're being very selective and strategic around which store partners we choose to engage with and onboard into this program.",0,aiera
f25782de69789e8f,"Outotec said it won new orders worth 492.9 mln eur during the quarter , compared with 240.4 mln eur a year earlier .",2,financial_phrasebank
9fe303434950bcb7,"A total of 15,000 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed between 17 and 23 March 2006 exercising the A-B-C options based on the company 's stock option plan 1999 .",1,financial_phrasebank
b327a6780b7549f4,Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC glass reinforced concrete fabrication process .,1,financial_phrasebank
8d9d525f07580c3a,Lieksaare Oy has earlier been regarded under the control of Saarelainen Oy and the individual shareholders under the shareholder agreement .,1,financial_phrasebank
f38e7cfae2775102,"The maximum grade of the veneer yield is calculated , based on the dimensions and grades of the veneer products , as well as by iterating the places of the peeling axes and simulating the peeling process .",1,financial_phrasebank
e16c7ca4150bfdc6,The company did not distribute a dividend in 2005 .,1,financial_phrasebank
19783cec587f8994,The deal is subject to approval by the Norwegian competition authorities .,1,financial_phrasebank
7936930643526636,The transaction is expected to be finalized by Dec 2009 .,1,financial_phrasebank
89b1cb134c324d5c,"The Stena Poseidon is a so-called Panamax tanker , designed to be able to pass through the narrow passages in the Panama Canal 's locks .",1,financial_phrasebank
b2184b523ddbba0b,"According to preliminary data from Slovakia 's Statistics Office , goods worth E36 .4 million were imported from Finland between January and October 2010 , making up 0.1 percent of Slovakia 's total imports .",1,financial_phrasebank
2a3dec7d991a26ad,And our next question comes from the line of Doug Anmuth with JPMorgan.,1,aiera
ab2a44ff0e4fe1ad,Operating profit for 2009 lower than outlook published earlier .,0,financial_phrasebank
62efebac71aac612,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,2,financial_phrasebank
845a905ec7a2796b,The contract has been allotted as per lowest price criteria .,1,financial_phrasebank
4a03796fc8dffaa7,"Jeder Beta-Tester erh+lt kostenlos sechs Monate lang Updates und hat laut eigener Aussage die M+glichkeit , die finale Version zu beeinflussen .",1,financial_phrasebank
a965ff5e81874477,Finnish silicon wafers manufacturer Okmetic Oyj said it swung to a net profit of 4.9 mln euro $ 6.3 mln in the first nine months of 2006 from a net loss of 1.8 mln euro $ 2.3 mln a year earlier .,2,financial_phrasebank
efe33e3794271082,"Thanks, Rich, for the question.",1,aiera
277d7265dbd6fe96,"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .",1,financial_phrasebank
dbe13abc873a085c,"Customers, as we talked about, choose us for trust, ease of use, safety and security of our services.",2,aiera
633122d71951a35d,Registration is required .,1,financial_phrasebank
2ee83c0cabaf8f28,"Prothious Engineering ( www.prothious.com ) employs more than 1,000 and has a large portfolio of projects and an annual detailing capacity of more than 100,000 tonnes .",1,financial_phrasebank
c0c3e46c645c583c,The company does not disclose the sum it applied for .,1,financial_phrasebank
42aef6520ef72f95,Miss what advises me that the holders of at least one third of the outstanding shares of voting stock as of the record date are represented at this meeting in person or by proxy.,1,aiera
d52b094ccf001cd8,The second item of business is a vote to approve an amendment to our certificate of incorporation to effect a reverse stock split at a ratio in the range of one for four to one <unk> six with the exact ratio to be set within that range at the discretion of our board of directors.,1,aiera
2addee3b80687c67,"The new apartment block is going up very close to the city center , explained Chairman of the Board of AS YIT Ehitus Priit Sauk .",1,financial_phrasebank
0395505f60d70d7e,"In the same way, what's attractive to enterprises when they think about coding companions like Q, is just if you can get 30%, 40% better productivity for your developers, which in many cases, for companies is their most scarce resource, it's a game changer. And they won't roll out every bit of code that comes from a coding companion. But if it can assist them to get 80% plus the way there quickly, that's a big deal. And one of the things that's unique about Q is it's not just a coding companion, yes, it's an expert on AWS. It will help you -- it helps you write the code, but it also helps you debug the code and it helps you test the code, helps you do transformations and it helps you figure out how a multistep implement features. There's a lot of -- helps you troubleshoot. If there's something in your application that's you write, you can find it and help you fix it.",2,aiera
4081f9cc049b06a2,The proposal by the Board of Directors on the issuance of option rights will otherwise correspond to the proposal by the Board of Directors in the Notice to the General Meeting .,1,financial_phrasebank
abfc33325f650c4d,"As part of the reorganization , Kauko-Telko Ltd will be divided into Telko Ltd , Leipurin Ltd , Hamina Terminal Services Ltd and Kaukomarkkinat Ltd. .",1,financial_phrasebank
fe9a027b895f57a9,Sanoma Magazines International will invite other shareholders holding approximately 15 % of the shares to sell their shares .,1,financial_phrasebank
28322f77f946ed9b,"Yes, Shweta. That's a great question. So look, with respect to Wish Local and that initiative, orders shipped to Wish Local for store pickup continues to grow as an overall percentage of total volume. So it's 10% -- or in Q2 it was 10% of overall total order volume, and that's up from 7% in Q1. And then in some markets like Mexico, it's actually north of 50% now. Italy is, I think, at 37%. Spain is at 27%. And I think we can actually replicate this model in other markets and already seeing strong adoption in markets like Portugal, Hungary, and the Netherlands.",2,aiera
d11bd8fb6ded86dc,Finnish investment company Neomarkka is the main owner of Kuitu Finland 's successor .,1,financial_phrasebank
bb57b4c50cfaee48,The measures taken will cause one-time costs during the final part of 2006 .,1,financial_phrasebank
8185a72eb5d50598,down to EUR5 .9 m H1 '09 3 August 2009 - Finnish media group Ilkka-Yhtyma Oyj ( HEL : ILK2S ) said today its net profit fell 45 % on the year to EUR5 .9 m in the first half of 2009 .,0,financial_phrasebank
847a651a99b9aa37,`` Our customer has been satisfied with Basware Invoice Automation solution and extends the implementation to new geographies .,2,financial_phrasebank
c97f1a0599574616,It therefore seems that Finnish shipping company Viking Line will get the subsidy it needs to order its new LNG-fuelled vessel .,2,financial_phrasebank
5047cae06220fe42,"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .",0,financial_phrasebank
c8b4e66371735bf0,"Cash flow after investments amounted to EUR45m , down from EUR46m .",0,financial_phrasebank
77146a06fd25a36a,"Rohwedder Group is an automotive supplies , telecommunications and electronics industry provider for customers in Europe , North America and Asia .",1,financial_phrasebank
9ad006304ce7f0b4,"CapMan 's first real estate fund , which had a total investment capacity of ( EURO ) 500 million and closed in June 2005 , invested in commercial properties in the Helsinki metropolitan area .",1,financial_phrasebank
53568a86dc795689,Aspo 's Group structure and business operations are continually developed without any predefined schedules .,1,financial_phrasebank
81dd3ba9623b6140,"Payment for acquired shares will be made in cash , and the price per share will be EUR 1 plus an administration fee .",1,financial_phrasebank
9defdc14585b20a6,"And I think with the tens of millions of Americans out there that are now using this asset class for all kinds of things, not just financial services and unique payments and things like that but also art and new forms of governance and identity and the Metaverse and Dow, then it's just so exciting that the millions of young people, the talented young people all over the U.S. are coming into this field.",2,aiera
454f0cc4525ac3e9,Last year SysOpen Digia invested in IBM product know-how in the building of portal and trading place systems and successfully implemented customer solutions supported by it .,2,financial_phrasebank
d56ea0472502984f,"Arvo Vuorenmaa , the Loviisa plant 's general manager said the application for the new licence was a `` standard '' procedure and that he was `` quite confident '' about approval being granted .",2,financial_phrasebank
432d530ec7dd511e,And at what type of pace given the great results you've had here in the last couple of quarters?,2,aiera
d7934b5172ef2bd1,The closing of such transaction took place today .,1,financial_phrasebank
8b49ef1a0a3533fb,Connectivity Services include outsourced Scan and Capture which transfers paper invoices into electronic format and Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,1,financial_phrasebank
964eeaef29156bc1,` By separating side businesses we will be able to faster expand and develop Tapro retail network .,2,financial_phrasebank
86e5f55010d2234d,"no compensation for its news , opinions or distributions .",1,financial_phrasebank
964862313d798161,"In volume , the focus is already outside Finland , as 60 % of the group 's products are made in Poland and the Baltic countries .",1,financial_phrasebank
d7f54249f73e9527,Oriola-KD is a spin-off of Finnish pharmaceutical group Orion Oyj 's wholesale division .,1,financial_phrasebank
1f9c5cbe4fd2ee3b,"Matt, it's good to have your call. John, I believe that there have been analysts out there that have spoken to this. I know we haven't given guidance, but maybe you can talk to what our reaction has been to the analysts.",1,aiera
77651043a3da5bbf,"On the more traditional side, there are companies like PayPal and Square and Robinhood and traditional financial institutions who are entering.",1,aiera
28cbb3862a602af5,Olvi expects sales and market share to increase in the first quarter of 2010 .,2,financial_phrasebank
e2fd4f625da590e2,"The acquisition does not have to be from the frozen foods or fish sector , as long as it has synergies with L+nnen Tehtaat 's other businesses .",1,financial_phrasebank
a2bdd0aa52841c0e,"Appreciate in the letter that you've clearly laid out that this is going to take a year, and there's a significant reset here. So my question is, should you be -- are there any markets that you plan to exit? Do you think it makes sense to kind of look at the Logistics business almost as a stand-alone business and kind of run that on its own, let that try to also serve external customers and then also obviously kind of serve Wish customers? And then I guess you outlined the 2 management changes you've already made, but maybe just talk about what else you need to do to kind of go through this transition.",0,aiera
baaca81cdada36b1,The serial bond is part of the plan to refinance the short-term credit facility .,1,financial_phrasebank
7b68ea68a603a791,"Country : , Switzerland Sector : Pharmaceuticals Target : Synosia Therapeutics Holding AG Buyer : Biotie Therapies Corp Deal size in USD : 129.4 m Type : Corporate acquisition Financing : All-stock Status : Closed",1,financial_phrasebank
466f9f34eb866045,"Operators only need to learn how to use one device for multiple levels of applications , including voice-directed operations .",1,financial_phrasebank
a467b1633cb32974,"In his current position , Manty has worked since 1996 .",1,financial_phrasebank
8c324060a1c24d02,"The scheme for TeliaSonera and Altimo is practically identical , except that it involves the merger of their stakes in VimpelCom and Kyivstar .",1,financial_phrasebank
f3c4ceb60eb627e2,"However , two of the previously ordered sets will start producing electricity at the end of October 2010 , it said .",1,financial_phrasebank
a4dac5328b89d20c,"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",2,financial_phrasebank
58756be42b7f6ff8,"The other seats would go to Edgar Edmonds , an American with experience of the clothing and retail industry , and Christian Fischer , an Austrian with experience in the winter sports goods business .",1,financial_phrasebank
4b16c99057bc8882,"We think it's a very positive development when companies enter the crypto economy because we think it creates more innovation in the space, and we think that the TAM potential is kind of limitless here.",2,aiera
82a6a5a41f96746b,"CapMan , with offices in Helsinki , Stockholm , Copenhagen and Oslo , manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EUR2 .6 bn in total capital .",1,financial_phrasebank
2eec6f51b13832ed,"The shares subscribed for under the stock options were registered in the Trade Register on 20 January 2011 , as of which date the new shares will establish shareholder rights .",1,financial_phrasebank
11f1bcb37f0f8155,The purchase sum is about EUR 10mn US$ 12.97 mn .,1,financial_phrasebank
8d09dade58744a29,Risk exposure by Non-life Insurance Moving 12-month Expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocation,1,financial_phrasebank
77181bdfc48c0ebf,"Kemira , headquartered in Helsinki , Finland , is an international chemicals group comprising the business areas Kemira Pulp & Paper , Kemira Water , Kemira Specialty and Kemira Coatings .",1,financial_phrasebank
